Round,College,Code,Branch,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",AG,Agricultural Engineering,50134,0,70246,73729,0,0,93289,68725,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",AL,Artificial Intelligence and Machine Learning,42884,68171,87518,69234,0,0,0,0,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",AU,Automobile Engineering,0,0,0,0,0,0,0,0,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",BM,Bio- Medical Engineering,31206,37867,60499,77291,0,0,79156,44492,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",CE,Civil Engineering,71063,0,0,0,0,0,108997,0,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",CH,Chemical Engineering,56862,0,67157,0,0,0,0,0,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",CS,Computer Science and Engineering,42591,62376,67353,66484,0,0,0,0,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",EC,Electronics and Communication Engineering,69797,0,96876,0,0,0,0,0,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",EE,Electrical and Electronics Engineering,75338,98505,0,106204,0,0,0,99708,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",EI,Electronics and Instrumentation Engineering,88463,0,0,0,0,0,0,0,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",FD,Food Technology,42334,64992,51941,74313,0,0,0,95184,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",IT,Information Technology,56947,71437,71056,82489,0,0,0,0,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",ME,Mechanical Engineering,109887,0,0,0,0,0,0,0,0
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",MZ,Mechatronics Engineering,78881,0,0,0,0,0,0,0,0
2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",AU,Automobile Engineering,92381,0,0,0,0,0,0,0,0
2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",CE,Civil Engineering,83425,0,0,0,0,0,0,0,0
2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",CS,Computer Science and Engineering,22751,27303,84358,35081,0,0,69586,52462,0
2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",EC,Electronics and Communication Engineering,35156,38465,90471,43897,0,0,86025,60354,0
2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",EE,Electrical and Electronics Engineering,40428,60859,0,60438,0,0,0,47199,0
2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",IT,Information Technology,30458,37428,57327,39475,0,0,95543,47798,0
2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",ME,Mechanical Engineering,52069,67540,0,70909,0,0,0,0,0
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",AD,Artificial Intelligence and Data Science,28759,35498,29909,46646,0,0,92641,0,0
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",CE,Civil Engineering,66522,109412,0,0,0,0,0,0,0
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",CS,Computer Science and Engineering,28175,36511,63674,49828,0,0,0,0,0
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",EC,Electronics and Communication Engineering,42178,58343,106891,93203,0,0,0,0,0
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",EE,Electrical and Electronics Engineering,58311,78377,0,0,0,0,0,0,0
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",ET,Electronics and Telecommunication Engg.,82091,0,0,0,0,0,0,0,0
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",IT,Information Technology,38679,42044,82510,64990,0,0,0,0,0
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",ME,Mechanical Engineering,70699,0,0,0,0,0,0,0,0
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",SC,Computer Science and Engineering (Cyber Security),38773,44538,41110,76273,0,0,0,0,38834
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",TS,Computer Science and Technology,45693,51502,66186,70587,0,0,0,0,0
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",AU,Automobile Engineering,73952,0,0,0,0,0,0,0,0
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",CE,Civil Engineering,70166,0,0,0,0,0,0,0,0
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",CH,Chemical Engineering,28822,43008,36947,70354,0,0,0,86939,0
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",CS,Computer Science and Engineering,10417,13121,28650,22851,0,0,101710,0,93400
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",EC,Electronics and Communication Engineering,16379,20828,35380,37124,0,0,0,0,0
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",EE,Electrical and Electronics Engineering,22027,25005,82557,49585,0,0,0,0,0
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",EI,Electronics and Instrumentation Engineering,33520,43065,0,81247,0,0,0,0,0
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",FD,Food Technology,12046,20074,28682,42685,0,0,84303,93270,0
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",IT,Information Technology,14291,15762,40800,33185,0,0,0,0,68961
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",ME,Mechanical Engineering,45075,87825,0,0,0,0,0,0,0
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",MZ,Mechatronics Engineering,36957,50269,0,88345,0,0,0,0,0
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",AD,Artificial Intelligence and Data Science,5983,7982,14924,11091,0,0,47053,64691,0
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",AE,Aeronautical Engineering,8640,17137,11502,23270,0,0,56708,60012,0
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",AU,Automobile Engineering,21633,30182,34064,36933,0,0,74654,108026,0
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",BT,Bio Technology,6180,8031,22471,16771,0,0,34145,67970,0
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",CE,Civil Engineering,19101,27207,54506,30703,0,0,58378,45487,0
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",CS,Computer Science and Engineering,4268,4997,8862,8533,0,0,30886,58214,36334
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",EC,Electronics and Communication Engineering,5808,6739,12424,10768,0,0,38556,66342,62124
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",EE,Electrical and Electronics Engineering,8190,9952,25236,15760,0,0,49140,79862,72962
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",EI,Electronics and Instrumentation Engineering,11392,12704,14273,18531,0,0,68080,0,75463
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",FT,Fashion Technology,30003,34964,38376,69321,0,0,100043,99726,107622
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",IT,Information Technology,5752,5944,8891,10190,0,0,33472,56784,0
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",ME,Mechanical Engineering,12684,19654,30043,26067,0,0,66318,87891,74262
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",MZ,Mechatronics Engineering,12159,17627,24001,24196,0,0,64457,82779,0
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",SE,Information Science and Engineering,9200,11673,16802,15639,0,0,59189,71704,0
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",TX,Textile Technology,28363,33251,53275,50273,0,0,88552,61631,0
2713,"M P Nachimuthu M Jagannathan Engineering College, Chennimalai, Erode District 638112",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
2713,"M P Nachimuthu M Jagannathan Engineering College, Chennimalai, Erode District 638112",CS,Computer Science and Engineering,82324,105134,0,0,0,0,0,95126,0
2713,"M P Nachimuthu M Jagannathan Engineering College, Chennimalai, Erode District 638112",EC,Electronics and Communication Engineering,96032,0,0,0,0,0,0,0,0
2713,"M P Nachimuthu M Jagannathan Engineering College, Chennimalai, Erode District 638112",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2713,"M P Nachimuthu M Jagannathan Engineering College, Chennimalai, Erode District 638112",IT,Information Technology,87164,0,0,0,0,0,0,109860,110420
2713,"M P Nachimuthu M Jagannathan Engineering College, Chennimalai, Erode District 638112",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",AG,Agricultural Engineering,54876,0,0,0,0,0,0,96679,0
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",BM,Bio- Medical Engineering,54456,89463,93612,94630,0,0,0,110187,0
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",CE,Civil Engineering,107359,0,0,0,0,0,0,0,0
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",CH,Chemical Engineering,87534,0,0,0,0,0,0,0,0
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",CS,Computer Science and Engineering,44280,65882,0,77159,0,0,0,99585,0
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",EC,Electronics and Communication Engineering,69089,98521,0,0,0,0,0,81800,0
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",EE,Electrical and Electronics Engineering,73497,104232,0,0,0,0,0,86677,0
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",IT,Information Technology,54868,70103,92819,78650,0,0,0,97500,0
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",ME,Mechanical Engineering,107349,0,0,0,0,0,0,0,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",AE,Aeronautical Engineering,98254,0,108512,0,0,0,0,0,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",AG,Agricultural Engineering,81515,0,0,0,0,0,0,0,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",BM,Bio- Medical Engineering,44235,92264,0,79874,0,0,0,75091,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",CS,Computer Science and Engineering,57462,81838,72225,105090,0,0,0,101060,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",GI,Geo-Informatics,0,0,0,0,0,0,0,0,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",IT,Information Technology,73348,100383,0,0,0,0,0,98252,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",MD,Medical Electronics Engg.,0,0,0,0,0,0,0,0,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",MZ,Mechatronics Engineering,0,0,0,0,0,0,0,0,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",TX,Textile Technology,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",AD,Artificial Intelligence and Data Science,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",RM,Robotics and Automation,0,0,0,0,0,0,0,0,0
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",AD,Artificial Intelligence and Data Science,10155,12051,13524,16850,0,0,64390,0,0
2718,"Sri Krishna College of Enginering and Technology Autonomous) , Kuniamuthur, Coimbatore District 641008",CB,Computer Science and Business System,12092,13252,23458,25095,0,0,79915,98356,0
2718,"Sri Krishna College of Enginering and Technology Autonomous) , Kuniamuthur, Coimbatore District 641008",CE,Civil Engineering,28329,35317,83809,37945,0,0,68067,61961,0
2718,"Sri Krishna College of Enginering and Technology Autonomous) , Kuniamuthur, Coimbatore District 641008",CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),13682,18468,23615,33308,0,0,90883,0,0
2718,"Sri Krishna College of Enginering and Technology Autonomous) , Kuniamuthur, Coimbatore District 641008",CS,Computer Science and Engineering,6573,7681,12538,12707,0,0,49104,81976,50893
2718,"Sri Krishna College of Enginering and Technology Autonomous) , Kuniamuthur, Coimbatore District 641008",EC,Electronics and Communication Engineering,9913,12055,18380,21017,0,0,63210,0,68258
2718,"Sri Krishna College of Enginering and Technology Autonomous) , Kuniamuthur, Coimbatore District 641008",EE,Electrical and Electronics Engineering,13852,16999,39854,31435,0,0,93873,0,0
2718,"Sri Krishna College of Enginering and Technology Autonomous) , Kuniamuthur, Coimbatore District 641008",IT,Information Technology,8865,10937,16811,19106,0,0,57286,70421,82740
2718,"Sri Krishna College of Enginering and Technology Autonomous) , Kuniamuthur, Coimbatore District 641008",ME,Mechanical Engineering,27585,36228,60659,48294,0,0,0,0,0
2718,"Sri Krishna College of Enginering and Technology Autonomous) , Kuniamuthur, Coimbatore District 641008",MZ,Mechatronics Engineering,23807,31157,54029,46802,0,0,0,0,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",AD,Artificial Intelligence and Data Science,18909,26351,40910,39448,0,0,0,0,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",AE,Aeronautical Engineering,54060,93065,0,0,0,0,0,0,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",BM,Bio- Medical Engineering,17595,27980,37687,38625,0,0,53422,0,104294
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",CE,Civil Engineering,47723,83817,0,81535,0,0,0,103405,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",CS,Computer Science and Engineering,14702,18894,32701,27605,0,0,73433,91840,98268
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",EC,Electronics and Communication Engineering,23098,27755,57697,41091,0,0,0,0,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",EE,Electrical and Electronics Engineering,34234,44937,66853,59362,0,0,0,0,96819
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",EI,Electronics and Instrumentation Engineering,43290,50623,68047,88238,0,0,0,0,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",IT,Information Technology,21346,23845,47425,37254,0,0,98205,0,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",ME,Mechanical Engineering,50944,76051,0,74042,0,0,0,0,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",RM,Robotics and Automation,46326,70141,90360,93531,0,0,0,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",AU,Automobile Engineering,0,0,0,0,0,0,0,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",CS,Computer Science and Engineering,64715,96061,0,0,0,0,0,93580,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",EC,Electronics and Communication Engineering,103106,0,0,0,0,0,0,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",IC,Instrumentation and Control Engineering,90391,0,98143,0,0,0,0,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",CE,Civil Engineering,51072,77942,0,80603,0,0,0,91655,0
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",CS,Computer Science and Engineering,15652,18074,32650,27578,0,0,88177,0,0
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",EC,Electronics and Communication Engineering,23446,28029,37413,46673,0,0,0,0,0
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",EE,Electrical and Electronics Engineering,39561,55356,57631,90709,0,0,0,0,0
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",IC,Instrumentation and Control Engineering,69771,0,0,0,0,0,0,0,0
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",IT,Information Technology,20079,23448,32343,36734,0,0,0,0,104468
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",ME,Mechanical Engineering,94649,0,0,0,0,0,0,0,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638009",BM,Bio- Medical Engineering,36869,56944,69986,77303,0,0,0,80395,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638009",CE,Civil Engineering,76635,105150,101401,0,0,0,0,87120,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638009",CS,Computer Science and Engineering,29686,41679,58524,94814,0,0,0,0,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638009",EC,Electronics and Communication Engineering,42926,65097,0,0,0,0,0,66556,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638009",EE,Electrical and Electronics Engineering,59862,82862,0,0,0,0,0,67950,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638009",IT,Information Technology,42915,57040,0,0,0,0,0,0,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638009",MD,Medical Electronics Engg.,61656,86153,96283,82920,0,0,0,87615,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638009",ME,Mechanical Engineering,64197,97650,99548,0,0,0,0,0,0
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",CS,Computer Science and Engineering,44291,57859,94946,71252,0,0,0,0,0
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",EC,Electronics and Communication Engineering,63996,90587,0,0,0,0,0,0,0
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",EE,Electrical and Electronics Engineering,95172,0,0,0,0,0,0,0,0
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",IT,Information Technology,46603,58609,63249,85815,0,0,0,0,0
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AG,Agricultural Engineering,48251,91947,0,88729,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AO,Aerospace Engineering,51929,0,0,0,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AU,Automobile Engineering,0,0,0,0,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",BM,Bio- Medical Engineering,52434,86585,0,0,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",CS,Computer Science and Engineering,38238,51838,64633,81164,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",EC,Electronics and Communication Engineering,72730,0,0,0,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",EI,Electronics and Instrumentation Engineering,0,0,0,0,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",FD,Food Technology,48324,65103,58150,0,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",IT,Information Technology,52196,58762,0,78274,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2726,"S N S College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",MZ,Mechatronics Engineering,56530,0,0,0,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",AG,Agricultural Engineering,70330,0,0,0,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",BM,Bio- Medical Engineering,75646,0,0,0,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",BT,Bio Technology,44777,76611,0,0,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",CE,Civil Engineering,102280,0,0,0,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",CS,Computer Science and Engineering,38530,53142,0,88402,0,0,0,105853,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",EC,Electronics and Communication Engineering,73685,0,0,0,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",EE,Electrical and Electronics Engineering,94019,0,0,0,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",FD,Food Technology,63672,0,76632,0,0,0,0,96245,93724
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",IT,Information Technology,53769,61847,91527,103513,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",AD,Artificial Intelligence and Data Science,77221,0,0,0,0,0,0,84542,0
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",AE,Aeronautical Engineering,65054,0,0,0,0,0,0,0,0
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",CB,Computer Science and Business System,0,0,0,0,0,0,0,0,0
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",CS,Computer Science and Engineering,65919,89864,85639,92420,0,0,0,68061,90227
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",MZ,Mechatronics Engineering,0,0,0,0,0,0,0,0,0
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",CS,Computer Science and Engineering,69961,92394,0,0,0,0,89327,74208,0
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",EE,Electrical and Electronics Engineering,0,0,0,0,0,0,0,0,0
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",ME,Mechanical Engineering,0,0,0,0,0,0,0,0,0
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",PD,Petrochemical Engineering,92825,0,0,0,0,0,0,0,0
2732,"INFO Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",CE,Civil Engineering,0,0,0,0,0,0,0,0,0
2732,"INFO Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",CS,Computer Science and Engineering,0,0,0,0,0,0,0,0,0
2732,"INFO Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",EC,Electronics and Communication Engineering,0,0,0,0,0,0,0,0,0
