Round,College,Code,Branch,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",MZ,Mechatronics Engineering,0,0,0,0,0,0,0,0,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",RM,ROBOTICS AND AUTOMATION,0,0,0,0,0,0,0,0,0
2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",TX,TEXTILE TECHNOLOGY,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",CS,COMPUTER SCIENCE AND ENGINEERING,156063,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2717,"Sasurie College of Engineering, Vijayamangalam, Tiruppur District 638056",RM,ROBOTICS AND AUTOMATION,0,0,0,0,0,0,0,0,0
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,4870,5984,12613,12021,0,0,35156,62297,0
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,7697,8253,12541,13012,0,0,45240,112334,0
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",CD,COMPUTER SCIENCE AND DESIGN,9634,11482,11443,16221,0,0,58654,78263,0
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",CE,CIVIL  ENGINEERING,37151,46908,71912,57055,0,0,0,67843,0
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),10201,12554,16739,20442,0,0,61660,132224,0
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",CS,COMPUTER SCIENCE AND ENGINEERING,3514,4490,8639,10084,0,0,37667,50382,49280
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,5963,7719,15801,13020,0,0,61180,58675,73568
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,12193,14873,19601,18418,0,0,96057,0,0
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",IT,INFORMATION TECHNOLOGY,5196,6332,12174,11884,0,0,40391,61071,104427
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",ME,MECHANICAL ENGINEERING,28849,35827,41903,47708,0,0,112974,101276,0
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",MZ,Mechatronics Engineering,25861,34871,47252,54614,0,0,123865,121690,0
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",SC,Computer Science and Engineering (Cyber Security),6449,7535,15149,13588,0,0,50796,103775,48107
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,13836,20504,35399,35497,0,0,80459,90959,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",AE,AERONAUTICAL ENGINEERING,40902,64347,50004,88177,0,0,0,0,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",BM,BIO MEDICAL ENGINEERING,30798,42026,66923,60644,0,0,109771,110001,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",CE,CIVIL  ENGINEERING,84609,0,0,0,0,0,0,0,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),24277,31625,47496,51224,0,0,96309,133742,95746
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",CS,COMPUTER SCIENCE AND ENGINEERING,12637,15727,36977,30540,0,0,67995,77878,120222
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,19108,24014,44617,34835,0,0,110245,0,108030
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,27533,32683,63064,52384,0,0,0,0,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,32420,41353,60002,53433,0,0,0,151088,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",IT,INFORMATION TECHNOLOGY,15587,19419,32522,30965,0,0,80761,125953,117745
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",ME,MECHANICAL ENGINEERING,53065,71382,98770,95457,0,0,0,0,0
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",RM,ROBOTICS AND AUTOMATION,29205,42825,67668,54763,0,0,0,155945,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,48816,88813,0,89246,0,0,98007,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",AU,AUTOMOBILE ENGINEERING,0,0,0,0,0,0,0,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",CS,COMPUTER SCIENCE AND ENGINEERING,51521,83034,0,74871,0,0,97094,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,64286,92646,0,87300,0,0,0,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,101796,0,0,0,0,0,0,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",IC,INSTRUMENTATION AND CONTROL ENGINEERING,121818,0,0,0,0,0,0,0,0
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",ME,MECHANICAL ENGINEERING,136058,0,0,0,0,0,0,0,0
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,9271,14443,16439,22183,0,0,55613,96317,0
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),15024,17959,17886,28210,0,0,80587,112705,0
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",CE,CIVIL  ENGINEERING,59853,83725,88898,115804,0,0,0,0,0
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",CI,Computer Science and Engineering (Internet of Things),17026,19900,22894,31440,0,0,107670,115334,97771
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",CS,COMPUTER SCIENCE AND ENGINEERING,9240,12974,17405,18134,0,0,71164,73534,137834
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14063,17555,32185,30135,0,0,97113,106129,93558
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,21502,27385,34059,50021,0,0,117779,0,0
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",IT,INFORMATION TECHNOLOGY,12089,15717,24970,22901,0,0,62461,103992,113444
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",ME,MECHANICAL ENGINEERING,40476,48766,75453,60371,0,0,0,0,0
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",SC,Computer Science and Engineering (Cyber Security),15317,18922,19942,27516,0,0,78289,112801,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,41750,55514,41956,103346,0,0,0,84380,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",BM,BIO MEDICAL ENGINEERING,62980,91765,0,110196,0,0,0,73511,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",CE,CIVIL  ENGINEERING,127629,0,0,154696,0,0,0,133697,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",CS,COMPUTER SCIENCE AND ENGINEERING,29924,42455,92990,67814,0,0,145528,116482,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,46100,65164,128479,92123,0,0,0,0,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,69046,85169,118914,112900,0,0,0,104172,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",IT,INFORMATION TECHNOLOGY,39991,50637,119947,80065,0,0,0,0,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",MD,MEDICAL ELECTRONICS ENGINEERING,77480,123975,0,130948,0,0,0,136950,0
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",ME,MECHANICAL ENGINEERING,100780,132343,156155,144452,0,0,0,0,0
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",CS,COMPUTER SCIENCE AND ENGINEERING,34186,45933,54383,58145,0,0,0,143355,0
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,40299,48563,88787,65470,0,0,0,116733,0
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,47623,58302,95912,80018,0,0,0,0,0
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",IT,INFORMATION TECHNOLOGY,32331,46869,80997,42457,0,0,117580,0,0
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",ME,MECHANICAL ENGINEERING,75804,89552,145206,125773,0,0,0,0,0
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AG,AGRICULTURAL ENGINEERING,94694,0,0,0,0,0,0,133524,0
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AL,Artificial Intelligence and Machine Learning,46092,56961,76090,77833,0,0,0,0,0
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AO,AEROSPACE ENGINEERING,82066,123624,0,137472,0,0,0,0,0
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AU,AUTOMOBILE ENGINEERING,114342,0,0,0,0,0,0,0,0
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",BM,BIO MEDICAL ENGINEERING,78648,104298,86768,111900,0,0,0,126643,0
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",CE,CIVIL  ENGINEERING,119375,0,0,0,0,0,0,0,0
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",CS,COMPUTER SCIENCE AND ENGINEERING,36216,48782,72512,60237,0,0,144191,0,0
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,45815,58743,66023,73807,0,0,0,0,0
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,61609,85098,89489,97526,0,0,0,0,0
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",FD,FOOD TECHNOLOGY,71344,115141,0,135696,0,0,0,0,0
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",IT,INFORMATION TECHNOLOGY,37559,50136,43338,65479,0,0,124810,124511,133891
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",ME,MECHANICAL ENGINEERING,110800,0,0,0,0,0,0,0,0
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",MZ,Mechatronics Engineering,70992,96820,138387,100669,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,38398,46912,76642,61547,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",AG,AGRICULTURAL ENGINEERING,56112,84388,0,86969,0,0,0,148294,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",AL,Artificial Intelligence and Machine Learning,43246,48860,70222,71214,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",BM,BIO MEDICAL ENGINEERING,75573,115475,0,0,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",BT,BIO TECHNOLOGY,62542,85217,0,138063,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",CE,CIVIL  ENGINEERING,135869,0,0,0,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",CS,COMPUTER SCIENCE AND ENGINEERING,30125,37856,55773,55682,0,0,0,0,138563
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,39454,49882,70077,67251,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,55172,68123,86373,97008,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",FD,FOOD TECHNOLOGY,68099,124798,0,0,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",IT,INFORMATION TECHNOLOGY,35289,43651,65340,54022,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",ME,MECHANICAL ENGINEERING,92138,120025,123594,0,0,0,0,0,0
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",SC,Computer Science and Engineering (Cyber Security),39929,49630,78059,56533,0,0,0,136408,78802
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,65087,81665,84524,106843,0,0,132576,129701,0
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",AE,AERONAUTICAL ENGINEERING,69160,122254,110933,124568,0,0,122375,0,108797
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,79055,93590,86285,93834,0,0,134922,154015,0
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",CS,COMPUTER SCIENCE AND ENGINEERING,57955,70182,86976,90418,0,0,142194,0,0
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,71193,91898,98568,113575,0,0,145734,132614,82832
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,99290,0,114160,0,0,0,147790,0,148398
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",IT,INFORMATION TECHNOLOGY,58564,73073,79578,86591,0,0,93226,127682,0
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",ME,MECHANICAL ENGINEERING,138054,0,144260,0,0,0,0,151444,0
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",MZ,Mechatronics Engineering,105187,0,148228,142404,0,0,153524,0,0
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,74517,103522,0,124991,0,0,140345,132241,0
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",CS,COMPUTER SCIENCE AND ENGINEERING,17536,62681,78581,80102,0,0,97048,141876,138237
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,84387,97326,125533,120269,0,0,142252,94062,0
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,107651,0,0,0,0,0,0,111455,0
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",ME,MECHANICAL ENGINEERING,144422,0,0,0,0,0,155728,0,0
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",PD,PETRO CHEMICAL ENGINEERING,152497,0,0,0,0,0,0,0,0
2732,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",CS,COMPUTER SCIENCE AND ENGINEERING,94591,143512,0,0,0,0,0,0,0
2732,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,152837,0,0,0,0,0,0,0,0
2732,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2732,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",IT,INFORMATION TECHNOLOGY,87419,132980,0,136591,0,0,152786,0,0
2732,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2733,"Angel College of Engineering and Technology, P.K.Palayam, Ugayanur Village, Tirupur District 641 665",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2733,"Angel College of Engineering and Technology, P.K.Palayam, Ugayanur Village, Tirupur District 641 665",CS,COMPUTER SCIENCE AND ENGINEERING,115478,0,0,0,0,0,153469,139892,0
2733,"Angel College of Engineering and Technology, P.K.Palayam, Ugayanur Village, Tirupur District 641 665",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
2733,"Angel College of Engineering and Technology, P.K.Palayam, Ugayanur Village, Tirupur District 641 665",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2733,"Angel College of Engineering and Technology, P.K.Palayam, Ugayanur Village, Tirupur District 641 665",FT,FASHION TECHNOLOGY,153147,0,0,0,0,0,0,0,0
2733,"Angel College of Engineering and Technology, P.K.Palayam, Ugayanur Village, Tirupur District 641 665",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,49259,58346,65124,80545,0,0,0,0,0
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",CD,COMPUTER SCIENCE AND DESIGN,58945,67340,70574,94882,0,0,0,0,0
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",CS,COMPUTER SCIENCE AND ENGINEERING,38289,51888,56968,63905,0,0,0,0,0
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,52702,60879,71294,81514,0,0,0,105899,0
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,66099,79801,103260,93641,0,0,0,0,0
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",IT,INFORMATION TECHNOLOGY,43239,54119,83876,61850,0,0,148454,0,0
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",ME,MECHANICAL ENGINEERING,118871,0,0,0,0,0,0,0,0
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",MO,Mechanical and Mechatronics Engineering (Additive Manufacturing),107699,0,0,0,0,0,0,0,0
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",SB,Computer Science and Engineering (Internet of Things and Cyber Security including Block Chain Technology),49805,61623,68095,74790,0,0,0,0,0
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",TS,Computer Science and Technology,55866,64481,74208,86636,0,0,0,0,0
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,31574,38579,32307,41727,0,0,122062,0,0
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",CS,COMPUTER SCIENCE AND ENGINEERING,15742,25473,19594,46217,0,0,95233,95259,0
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,39102,47639,72699,57671,0,0,0,97057,0
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,55660,72561,96442,72119,0,0,0,0,0
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",IT,INFORMATION TECHNOLOGY,27031,35641,78309,38831,0,0,126728,103303,0
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",ME,MECHANICAL ENGINEERING,87851,0,0,0,0,0,0,142937,0
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,37039,50374,43706,75413,0,0,0,0,0
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",BM,BIO MEDICAL ENGINEERING,56454,83751,0,0,0,0,0,0,0
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,46737,54203,62340,67025,0,0,0,0,0
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",CE,CIVIL  ENGINEERING,96210,0,0,0,0,0,114143,0,0
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",CS,COMPUTER SCIENCE AND ENGINEERING,30472,44691,56026,64774,0,0,141509,0,0
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,47010,56247,94512,80939,0,0,0,0,0
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,61655,75745,117490,103864,0,0,0,0,0
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",IT,INFORMATION TECHNOLOGY,35295,46095,84452,73452,0,0,0,106949,0
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",ME,MECHANICAL ENGINEERING,126388,0,0,0,0,0,0,0,0
2737,"Sri Sai Ranganathan Engineering College, Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2737,"Sri Sai Ranganathan Engineering College, Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",CS,COMPUTER SCIENCE AND ENGINEERING,119265,0,0,0,0,0,0,127087,0
2737,"Sri Sai Ranganathan Engineering College, Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,150476,0,0,0,0,0,0,0,0
2737,"Sri Sai Ranganathan Engineering College, Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2737,"Sri Sai Ranganathan Engineering College, Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",IT,INFORMATION TECHNOLOGY,116055,0,0,0,0,0,0,0,0
2737,"Sri Sai Ranganathan Engineering College, Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,14145,20988,41741,34519,0,0,102307,37437,0
