Round,College,Code,Branch,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2721,Tamilnadu College of Engineering  Karumathampatti Post  Coimbatore District 641659,AU,AUTOMOBILE ENGINEERING,0,0,0,0,0,0,0,0,0
2721,Tamilnadu College of Engineering  Karumathampatti Post  Coimbatore District 641659,CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2721,Tamilnadu College of Engineering  Karumathampatti Post  Coimbatore District 641659,CS,COMPUTER SCIENCE AND ENGINEERING,60045,120762,0,133854,0,0,135792,105501,0
2721,Tamilnadu College of Engineering  Karumathampatti Post  Coimbatore District 641659,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,97648,0,149649,0,0,0,0,0,0
2721,Tamilnadu College of Engineering  Karumathampatti Post  Coimbatore District 641659,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,158568,0,0,0,0,0,0,0,0
2721,Tamilnadu College of Engineering  Karumathampatti Post  Coimbatore District 641659,IC,INSTRUMENTATION AND CONTROL ENGINEERING,145218,0,0,0,0,0,0,0,0
2721,Tamilnadu College of Engineering  Karumathampatti Post  Coimbatore District 641659,IT,INFORMATION TECHNOLOGY,79535,142727,158035,149381,0,0,0,0,0
2721,Tamilnadu College of Engineering  Karumathampatti Post  Coimbatore District 641659,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2722,Sri Krishna College of Technology (Autonomous)   Kovaipudur Post  Coimbatore District 641042,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,12945,21922,31210,23704,0,0,78566,100732,136472
2722,Sri Krishna College of Technology (Autonomous)   Kovaipudur Post  Coimbatore District 641042,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),14162,22545,25666,28554,0,0,90635,112988,0
2722,Sri Krishna College of Technology (Autonomous)   Kovaipudur Post  Coimbatore District 641042,CE,CIVIL  ENGINEERING,74477,85691,76494,109000,0,0,154998,156096,0
2722,Sri Krishna College of Technology (Autonomous)   Kovaipudur Post  Coimbatore District 641042,CI,Computer Science and Engineering (Internet of Things),20267,25324,32754,34367,0,0,93509,129877,0
2722,Sri Krishna College of Technology (Autonomous)   Kovaipudur Post  Coimbatore District 641042,CS,COMPUTER SCIENCE AND ENGINEERING,13323,19107,23799,27393,0,0,88887,110365,72061
2722,Sri Krishna College of Technology (Autonomous)   Kovaipudur Post  Coimbatore District 641042,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17219,25432,27930,29854,0,0,91158,113877,124439
2722,Sri Krishna College of Technology (Autonomous)   Kovaipudur Post  Coimbatore District 641042,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,27310,34646,56594,45149,0,0,133883,169421,0
2722,Sri Krishna College of Technology (Autonomous)   Kovaipudur Post  Coimbatore District 641042,IT,INFORMATION TECHNOLOGY,17087,22693,25044,28694,0,0,85657,122337,0
2722,Sri Krishna College of Technology (Autonomous)   Kovaipudur Post  Coimbatore District 641042,ME,MECHANICAL ENGINEERING,45402,58582,47974,80566,0,0,154382,0,0
2722,Sri Krishna College of Technology (Autonomous)   Kovaipudur Post  Coimbatore District 641042,SC,Computer Science and Engineering (Cyber Security),17834,25204,27507,29967,0,0,90859,115170,0
2723,Velalar College of Engineering and Technology (Autonomous)  Thindal Post  Erode District 638012,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,36398,52004,43946,84610,0,0,131001,0,0
2723,Velalar College of Engineering and Technology (Autonomous)  Thindal Post  Erode District 638012,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),71364,85317,87552,90081,0,0,0,0,0
2723,Velalar College of Engineering and Technology (Autonomous)  Thindal Post  Erode District 638012,BM,BIO MEDICAL ENGINEERING,78339,115708,163061,121414,0,0,164079,172692,0
2723,Velalar College of Engineering and Technology (Autonomous)  Thindal Post  Erode District 638012,CE,CIVIL  ENGINEERING,109738,139238,156809,148477,0,0,159264,0,0
2723,Velalar College of Engineering and Technology (Autonomous)  Thindal Post  Erode District 638012,CS,COMPUTER SCIENCE AND ENGINEERING,37573,59983,87972,63388,0,0,0,0,0
2723,Velalar College of Engineering and Technology (Autonomous)  Thindal Post  Erode District 638012,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,60434,78461,148403,97492,0,0,0,0,0
2723,Velalar College of Engineering and Technology (Autonomous)  Thindal Post  Erode District 638012,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,70933,94662,0,127016,0,0,0,164463,0
2723,Velalar College of Engineering and Technology (Autonomous)  Thindal Post  Erode District 638012,IT,INFORMATION TECHNOLOGY,53031,74604,104166,83041,0,0,0,88789,0
2723,Velalar College of Engineering and Technology (Autonomous)  Thindal Post  Erode District 638012,MD,MEDICAL ELECTRONICS ENGINEERING,73981,102335,0,132484,0,0,162278,125389,0
2723,Velalar College of Engineering and Technology (Autonomous)  Thindal Post  Erode District 638012,ME,MECHANICAL ENGINEERING,101134,134095,156515,0,0,0,0,132347,0
2725,Sri Ramakrishna Institute of Technology (Autonomous)  Pachapalayam  Coimbatore District 641010,CS,COMPUTER SCIENCE AND ENGINEERING,43051,58334,68987,71456,0,0,155968,0,109565
2725,Sri Ramakrishna Institute of Technology (Autonomous)  Pachapalayam  Coimbatore District 641010,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,45127,55475,87827,76574,0,0,170237,0,0
2725,Sri Ramakrishna Institute of Technology (Autonomous)  Pachapalayam  Coimbatore District 641010,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,61812,68237,0,89401,0,0,0,0,0
2725,Sri Ramakrishna Institute of Technology (Autonomous)  Pachapalayam  Coimbatore District 641010,IT,INFORMATION TECHNOLOGY,40727,58480,86502,57628,0,0,137555,0,0
2725,Sri Ramakrishna Institute of Technology (Autonomous)  Pachapalayam  Coimbatore District 641010,ME,MECHANICAL ENGINEERING,88526,115771,133070,143422,0,0,0,0,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,AG,AGRICULTURAL ENGINEERING,119556,0,0,0,0,0,0,0,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,AL,Artificial Intelligence and Machine Learning,49848,67768,59306,81157,0,0,176631,0,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,AO,AEROSPACE ENGINEERING,47061,76029,94410,94687,0,0,0,0,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,AU,AUTOMOBILE ENGINEERING,94836,138205,0,159198,0,0,0,0,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,BM,BIO MEDICAL ENGINEERING,74239,101790,76320,113037,0,0,0,125020,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,CE,CIVIL  ENGINEERING,127554,0,0,0,0,0,0,0,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,CS,COMPUTER SCIENCE AND ENGINEERING,39715,57182,58859,67810,0,0,157124,135668,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,50362,71368,84219,83540,0,0,0,0,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,73857,82784,0,110675,0,0,0,0,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,FD,FOOD TECHNOLOGY,98521,149549,0,161411,0,0,0,0,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,IT,INFORMATION TECHNOLOGY,41056,60924,70761,69026,0,0,156955,0,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,ME,MECHANICAL ENGINEERING,110022,143200,0,157723,0,0,0,0,0
2726,SNS College of Technology (Autonomous)  Kalappatti Post  Coimbatore District 641035,MZ,Mechatronics Engineering,68921,106214,99031,110770,0,0,0,0,0
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,45253,64059,80088,83183,0,0,0,166168,0
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,AG,AGRICULTURAL ENGINEERING,86160,118335,124257,0,0,0,0,0,167629
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,AL,Artificial Intelligence and Machine Learning,55819,73504,78130,89321,0,0,0,0,0
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,BM,BIO MEDICAL ENGINEERING,93563,122934,0,152514,0,0,0,0,0
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,BT,BIO TECHNOLOGY,54257,78300,108846,103279,0,0,0,0,0
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,CE,CIVIL  ENGINEERING,115203,0,145277,164117,0,0,0,0,0
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,CS,COMPUTER SCIENCE AND ENGINEERING,37918,55386,57497,75238,0,0,0,0,0
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,48591,67238,102622,86418,0,0,0,0,0
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,75141,83474,89506,95879,0,0,0,0,0
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,FD,FOOD TECHNOLOGY,92660,129555,0,0,0,0,0,0,163025
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,IT,INFORMATION TECHNOLOGY,49337,69824,102224,79179,0,0,0,0,0
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,ME,MECHANICAL ENGINEERING,93672,114218,0,141711,0,0,0,0,0
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous)  L&T Bye-Pass  Venkitapuram Post  Comibatore District 641062,SC,Computer Science and Engineering (Cyber Security),53515,74753,76106,89572,0,0,0,0,0
2729,Nehru Institute of Engineering and Technology  Thirumalayampalayam Post  Coimbatore District 641105,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,39584,71735,66609,81827,0,0,98120,0,154400
2729,Nehru Institute of Engineering and Technology  Thirumalayampalayam Post  Coimbatore District 641105,AE,AERONAUTICAL ENGINEERING,64201,124743,71477,112090,0,0,133516,97503,0
2729,Nehru Institute of Engineering and Technology  Thirumalayampalayam Post  Coimbatore District 641105,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,78195,97881,81385,90161,0,0,159296,169072,0
2729,Nehru Institute of Engineering and Technology  Thirumalayampalayam Post  Coimbatore District 641105,CS,COMPUTER SCIENCE AND ENGINEERING,48014,75106,69101,86581,0,0,92324,144934,127862
2729,Nehru Institute of Engineering and Technology  Thirumalayampalayam Post  Coimbatore District 641105,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,66859,94877,104016,95981,0,0,172633,171652,0
2729,Nehru Institute of Engineering and Technology  Thirumalayampalayam Post  Coimbatore District 641105,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,94498,113972,163939,113340,0,0,0,168206,170718
2729,Nehru Institute of Engineering and Technology  Thirumalayampalayam Post  Coimbatore District 641105,IT,INFORMATION TECHNOLOGY,53541,81423,67069,83260,0,0,103984,85900,0
2729,Nehru Institute of Engineering and Technology  Thirumalayampalayam Post  Coimbatore District 641105,ME,MECHANICAL ENGINEERING,140041,158266,173500,166664,0,0,0,0,0
2729,Nehru Institute of Engineering and Technology  Thirumalayampalayam Post  Coimbatore District 641105,MZ,Mechatronics Engineering,111110,134504,135366,148790,0,0,0,0,0
2731,R V S College of Engineering and Technology  Kannampalayam  Sulur  Coimbatore District 641402,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,25633,92341,59479,82700,0,0,143970,131493,0
2731,R V S College of Engineering and Technology  Kannampalayam  Sulur  Coimbatore District 641402,CS,COMPUTER SCIENCE AND ENGINEERING,23143,77660,116449,79119,0,0,130423,158931,0
2731,R V S College of Engineering and Technology  Kannampalayam  Sulur  Coimbatore District 641402,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17673,72345,121920,98925,0,0,171794,145561,81104
2731,R V S College of Engineering and Technology  Kannampalayam  Sulur  Coimbatore District 641402,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,117127,151071,128750,166260,0,0,174811,0,0
2731,R V S College of Engineering and Technology  Kannampalayam  Sulur  Coimbatore District 641402,IT,INFORMATION TECHNOLOGY,20480,36351,98276,96806,0,0,121042,0,0
2731,R V S College of Engineering and Technology  Kannampalayam  Sulur  Coimbatore District 641402,ME,MECHANICAL ENGINEERING,132709,0,0,0,0,0,163375,0,0
2731,R V S College of Engineering and Technology  Kannampalayam  Sulur  Coimbatore District 641402,PC,PETRO CHEMICAL TECHNOLOGY,135622,0,0,0,0,0,0,0,0
2732,Info Institute of Engineering  Sarkar Samakulam  Coimbatore District 641107,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,125699,172704,0,0,0,0,0,0,0
2732,Info Institute of Engineering  Sarkar Samakulam  Coimbatore District 641107,CS,COMPUTER SCIENCE AND ENGINEERING,114098,170168,0,167224,0,0,0,0,0
2732,Info Institute of Engineering  Sarkar Samakulam  Coimbatore District 641107,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158019,0,0,0,0,0,0,0,0
2732,Info Institute of Engineering  Sarkar Samakulam  Coimbatore District 641107,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,159679,0,0,0,0,0,0,0,0
2732,Info Institute of Engineering  Sarkar Samakulam  Coimbatore District 641107,IT,INFORMATION TECHNOLOGY,124148,158635,0,156777,0,0,0,173841,0
2732,Info Institute of Engineering  Sarkar Samakulam  Coimbatore District 641107,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2733,Angel College of Engineering and Technology  P.K.Palayam  Ugayanur Village  Tirupur District 641 665,CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2733,Angel College of Engineering and Technology  P.K.Palayam  Ugayanur Village  Tirupur District 641 665,CS,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0,0,0
2733,Angel College of Engineering and Technology  P.K.Palayam  Ugayanur Village  Tirupur District 641 665,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0,0,0,0,0,0,0,0,0
2733,Angel College of Engineering and Technology  P.K.Palayam  Ugayanur Village  Tirupur District 641 665,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2733,Angel College of Engineering and Technology  P.K.Palayam  Ugayanur Village  Tirupur District 641 665,FT,FASHION TECHNOLOGY,0,0,0,0,0,0,0,0,0
2733,Angel College of Engineering and Technology  P.K.Palayam  Ugayanur Village  Tirupur District 641 665,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2734,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,50001,65669,75842,71513,0,0,145259,138833,0
2734,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,CD,COMPUTER SCIENCE AND DESIGN,60254,77312,113970,86867,0,0,149343,111839,0
2734,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,CS,COMPUTER SCIENCE AND ENGINEERING,46645,64174,58517,74791,0,0,159879,0,0
2734,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,57424,72211,61714,84094,0,0,0,0,0
2734,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,84333,86416,106381,108220,0,0,170029,0,0
2734,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,IT,INFORMATION TECHNOLOGY,48979,68905,59322,77774,0,0,166141,0,0
2734,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,ME,MECHANICAL ENGINEERING,114474,152732,0,162427,0,0,0,0,0
2734,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,MO,Mechanical and Mechatronics Engineering (Additive Manufacturing),110558,139412,0,140862,0,0,0,0,0
2734,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,SB,Computer Science and Engineering (Internet of Things and Cyber Security including Block Chain Technology),50956,72253,66406,83904,0,0,153961,0,0
2734,SNS College of Engineering (Autonomous)  Sathy Main Road  Kurumbapalayam Post  Coimbatore District 641107,TS,Computer Science and Technology,59651,76940,80126,86971,0,0,171284,0,0
2735,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,23636,33331,38650,28517,0,0,79553,59290,0
2735,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,CS,COMPUTER SCIENCE AND ENGINEERING,29685,39096,32072,55559,0,0,113520,113866,60844
2735,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,35970,51165,65951,71008,0,0,155572,125031,125578
2735,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,51732,60608,0,77294,0,0,141764,136704,0
2735,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,IT,INFORMATION TECHNOLOGY,29873,38092,31770,37964,0,0,93793,76338,0
2735,Karpagam Institute of Technology  Seerapalayam Village  L&T By pass Road  Coimbatore District 641021,ME,MECHANICAL ENGINEERING,93325,132527,134032,118314,0,0,0,143947,0
2736,Dr. N G P Institute of Technology  (Autonomous) Kalapatti Road  Coimbatore District 641035,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,34736,53960,69011,67866,0,0,0,0,0
2736,Dr. N G P Institute of Technology  (Autonomous) Kalapatti Road  Coimbatore District 641035,BM,BIO MEDICAL ENGINEERING,58258,86464,0,92454,0,0,159663,111247,0
2736,Dr. N G P Institute of Technology  (Autonomous) Kalapatti Road  Coimbatore District 641035,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,46547,61543,87998,79779,0,0,0,0,0
2736,Dr. N G P Institute of Technology  (Autonomous) Kalapatti Road  Coimbatore District 641035,CE,CIVIL  ENGINEERING,112808,127839,0,141143,0,0,0,0,0
2736,Dr. N G P Institute of Technology  (Autonomous) Kalapatti Road  Coimbatore District 641035,CS,COMPUTER SCIENCE AND ENGINEERING,29698,39825,78370,60431,0,0,163238,0,140195
2736,Dr. N G P Institute of Technology  (Autonomous) Kalapatti Road  Coimbatore District 641035,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,46586,61308,73759,84196,0,0,0,167635,0
2736,Dr. N G P Institute of Technology  (Autonomous) Kalapatti Road  Coimbatore District 641035,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,65337,83280,113728,110830,0,0,0,0,0
2736,Dr. N G P Institute of Technology  (Autonomous) Kalapatti Road  Coimbatore District 641035,IT,INFORMATION TECHNOLOGY,40380,49707,84999,74801,0,0,0,109203,0
2736,Dr. N G P Institute of Technology  (Autonomous) Kalapatti Road  Coimbatore District 641035,ME,MECHANICAL ENGINEERING,85045,109854,0,154500,0,0,0,157336,0
2736,Dr. N G P Institute of Technology  (Autonomous) Kalapatti Road  Coimbatore District 641035,SC,Computer Science and Engineering (Cyber Security),44329,62607,101242,86320,0,0,0,0,0
2737,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),129151,0,0,0,0,0,0,0,0
2737,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,CE,CIVIL  ENGINEERING,0,0,0,0,0,0,0,0,0
2737,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,CS,COMPUTER SCIENCE AND ENGINEERING,123876,0,0,0,0,0,0,0,164257
2737,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146367,0,0,0,0,0,0,0,0
2737,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,0,0,0,0,0,0,0,0
2737,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,IT,INFORMATION TECHNOLOGY,81983,133813,0,0,0,0,0,0,0
2737,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,ME,MECHANICAL ENGINEERING,0,0,0,0,0,0,0,0,0
2737,Sri Sai Ranganathan Engineering College  Zahirnaickenpalayam Village  Viraliyur Post  Thondamuthur Via  Coimbatore District 641109,SC,Computer Science and Engineering (Cyber Security),135679,0,0,0,0,0,153181,148506,0
2739,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,15361,22681,23798,26691,0,0,94497,89422,0
2739,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),18943,23883,22346,34205,0,0,89557,140548,0
2739,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,18526,23907,30941,35292,0,0,100529,132262,112428
2739,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,CO,COMPUTER AND  COMMUNICATION ENGINEERING,18726,24378,27196,36069,0,0,112442,101298,130891
2739,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,CS,COMPUTER SCIENCE AND ENGINEERING,11562,19308,20392,21425,0,0,68359,118926,34423
2739,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17957,24963,32161,33181,0,0,102547,67878,0
2739,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,24931,26091,25750,44037,0,0,118667,82895,91113
2739,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,IT,INFORMATION TECHNOLOGY,15277,21524,17090,25284,0,0,69506,96923,0
2739,Sri Eshwar College of Engineering (Autonomous)  Kondampatti Post  Vadasithur (Via)  Kinathukadavu  Coimbatore District 641202,ME,MECHANICAL ENGINEERING,33391,45042,41029,58691,0,0,147444,152121,0
2740,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,19169,43899,39264,57480,0,0,93534,83857,0
2740,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,AE,AERONAUTICAL ENGINEERING,94204,127323,110527,141194,0,0,0,0,0
2740,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,CS,COMPUTER SCIENCE AND ENGINEERING,55631,70516,86864,79082,0,0,171746,0,0
2740,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,67996,79249,83593,95895,0,0,0,0,0
2740,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,IT,INFORMATION TECHNOLOGY,55142,74621,58070,86558,0,0,145962,0,0
2740,Hindusthan Institute of Technology (Autonomous)  Othakkalmandapam  Coimbatore District 641032,ME,MECHANICAL ENGINEERING,122375,158760,156063,154557,0,0,0,0,0
2741,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,70718,89894,116631,108835,0,0,0,80798,0
2741,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,CS,COMPUTER SCIENCE AND ENGINEERING,66291,99702,151119,128110,0,0,170844,112482,0
2741,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,84621,114223,143531,0,0,0,158775,108267,0
2741,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,113142,130285,151467,168504,0,0,175080,172211,0
2741,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,IT,INFORMATION TECHNOLOGY,79164,101828,115249,121986,0,0,163610,143827,0
2741,P A College of Engineering and Technology (Autonomous)  Palladam Road  Pollachi  Coimbatore District 642002,ME,MECHANICAL ENGINEERING,144599,0,156530,0,0,0,173165,169599,0
2743,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,73218,92864,89748,109726,0,0,170289,166491,165176
2743,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,AG,AGRICULTURAL ENGINEERING,91126,164427,0,165452,0,0,173666,0,0
2743,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,BM,BIO MEDICAL ENGINEERING,62183,125996,0,105565,0,0,166180,126338,0
2743,Dhanalakshmi Srinivasan College of Engineering (CBE)  NH47  Palakkad Main Road  Navakkarai Post  Near Nandhi Temple  Coimbatore District 641105,CE,CIVIL  ENGINEERING,160889,0,0,0,0,0,0,0,0
