CollegeCode,College,BranchCode,Branch,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1307,Jerusalem College of Engineering (Autonomous)  Narayanapuram  Pallikaranai  Chennai 600 100,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),152.5,140.5,143.0,142.0,0.0,0.0,125.0,122.5,0.0
1307,Jerusalem College of Engineering (Autonomous)  Narayanapuram  Pallikaranai  Chennai 600 100,BM,BIO MEDICAL ENGINEERING,149.5,113.0,133.0,0.0,0.0,0.0,119.5,106.0,0.0
1307,Jerusalem College of Engineering (Autonomous)  Narayanapuram  Pallikaranai  Chennai 600 100,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,151.0,141.5,142.0,141.0,0.0,0.0,127.5,0.0,0.0
1307,Jerusalem College of Engineering (Autonomous)  Narayanapuram  Pallikaranai  Chennai 600 100,CS,COMPUTER SCIENCE AND ENGINEERING,160.5,147.0,152.5,144.5,0.0,0.0,123.5,144.5,0.0
1307,Jerusalem College of Engineering (Autonomous)  Narayanapuram  Pallikaranai  Chennai 600 100,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,153.0,142.5,145.5,144.5,0.0,0.0,119.5,0.0,0.0
1307,Jerusalem College of Engineering (Autonomous)  Narayanapuram  Pallikaranai  Chennai 600 100,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,139.5,135.0,139.5,131.0,0.0,0.0,121.5,0.0,0.0
1307,Jerusalem College of Engineering (Autonomous)  Narayanapuram  Pallikaranai  Chennai 600 100,IT,INFORMATION TECHNOLOGY,156.5,146.0,153.0,143.5,0.0,0.0,140.5,133.5,0.0
1307,Jerusalem College of Engineering (Autonomous)  Narayanapuram  Pallikaranai  Chennai 600 100,SC,Computer Science and Engineering (Cyber Security),149.5,140.0,0.0,141.5,0.0,0.0,122.5,0.0,0.0
1309,Meenakshi Sundararajan Engineering College  Kodambakkam  Chennai 600024,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,176.5,166.5,0.0,164.0,0.0,0.0,148.0,110.0,0.0
1309,Meenakshi Sundararajan Engineering College  Kodambakkam  Chennai 600024,CE,CIVIL  ENGINEERING,130.0,0.0,126.5,0.0,0.0,0.0,0.0,0.0,0.0
1309,Meenakshi Sundararajan Engineering College  Kodambakkam  Chennai 600024,CS,COMPUTER SCIENCE AND ENGINEERING,184.5,179.5,183.0,171.5,0.0,0.0,160.0,134.5,0.0
1309,Meenakshi Sundararajan Engineering College  Kodambakkam  Chennai 600024,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,160.0,164.5,159.5,0.0,0.0,128.0,0.0,0.0
1309,Meenakshi Sundararajan Engineering College  Kodambakkam  Chennai 600024,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,160.0,146.0,146.5,143.5,0.0,0.0,125.0,136.0,0.0
1309,Meenakshi Sundararajan Engineering College  Kodambakkam  Chennai 600024,IT,INFORMATION TECHNOLOGY,177.0,170.0,172.0,168.0,0.0,0.0,151.5,116.5,0.0
1309,Meenakshi Sundararajan Engineering College  Kodambakkam  Chennai 600024,ME,MECHANICAL ENGINEERING,142.5,121.0,0.0,119.5,0.0,0.0,0.0,84.5,0.0
1310,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,143.5,135.5,137.0,138.5,0.0,0.0,116.0,0.0,0.0
1310,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,152.5,135.0,111.5,136.0,0.0,0.0,0.0,0.0,0.0
1310,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,CS,COMPUTER SCIENCE AND ENGINEERING,160.5,146.0,142.0,139.5,0.0,0.0,0.0,0.0,0.0
1310,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,132.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0
1310,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,IT,INFORMATION TECHNOLOGY,145.0,138.5,126.0,134.0,0.0,0.0,113.0,0.0,0.0
1310,Misrimal Navajee Munoth Jain Engineering College  Rajiv Gandhi Salai (OMR)  Thorappakkam  Chennai 600096,ME,MECHANICAL ENGINEERING,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172.0,159.5,171.0,157.5,0.0,0.0,138.0,0.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,AE,AERONAUTICAL ENGINEERING,165.5,159.0,158.0,130.5,0.0,0.0,134.0,164.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,AO,AEROSPACE ENGINEERING,178.0,166.0,164.5,123.0,0.0,0.0,141.0,137.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,AU,AUTOMOBILE ENGINEERING,128.5,103.5,118.5,95.5,0.0,0.0,0.0,0.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,CE,CIVIL  ENGINEERING,156.5,0.0,0.0,124.5,0.0,0.0,0.0,0.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,CS,COMPUTER SCIENCE AND ENGINEERING,166.5,156.0,161.5,155.0,0.0,0.0,129.0,0.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,163.0,150.0,159.0,149.5,0.0,0.0,118.5,0.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,149.5,145.5,146.5,140.5,0.0,0.0,115.0,0.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,FT,FASHION TECHNOLOGY,150.0,115.0,104.5,109.0,0.0,0.0,0.0,0.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,IT,INFORMATION TECHNOLOGY,165.0,154.5,158.5,150.5,0.0,0.0,131.5,0.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,ME,MECHANICAL ENGINEERING,154.5,122.0,0.0,121.5,0.0,0.0,0.0,0.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,MZ,Mechatronics Engineering,159.5,150.0,0.0,147.5,0.0,0.0,125.0,0.0,0.0
1311,K C G College of Technology (Autonomous) Karappakkam  Chennai 600096,SC,Computer Science and Engineering (Cyber Security),161.5,151.5,0.0,146.5,0.0,0.0,125.5,0.0,0.0
1313,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,BM,BIO MEDICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,CS,COMPUTER SCIENCE AND ENGINEERING,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,IT,INFORMATION TECHNOLOGY,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology  Old Mahabalipuram Road (OMR)  Kelambakkam  Chengalpattu District 603103,ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,BM,BIO MEDICAL ENGINEERING,190.5,189.0,190.0,185.0,0.0,0.0,167.0,164.0,139.0
1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,CE,CIVIL  ENGINEERING,188.5,184.0,173.5,177.0,0.0,0.0,169.0,155.5,0.0
1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,CH,CHEMICAL  ENGINEERING,189.5,185.5,189.5,181.0,0.0,0.0,169.0,138.5,141.0
1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),196.0,195.0,191.5,193.0,0.0,0.0,180.0,156.0,0.0
1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,CS,COMPUTER SCIENCE AND ENGINEERING,199.0,198.5,198.0,197.0,0.0,0.0,186.0,174.0,156.5
1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,197.5,196.5,192.0,195.0,0.0,0.0,181.985,173.0,0.0
1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,196.0,194.5,191.0,193.0,0.0,0.0,178.0,163.0,149.0
1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,IT,INFORMATION TECHNOLOGY,198.0,197.0,195.5,195.5,0.0,0.0,181.5,172.5,162.5
1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous)  Kalavakkam  Old Mahabalipuram Road (OMR)  Chengalpattu District 603110,ME,MECHANICAL ENGINEERING,192.0,190.0,188.0,187.5,0.0,0.0,169.5,147.5,0.0
1316,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,149.5,132.5,118.5,133.0,0.0,0.0,129.0,0.0,0.0
1316,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,BM,BIO MEDICAL ENGINEERING,132.0,91.5,121.5,0.0,0.0,0.0,0.0,0.0,0.0
1316,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,CE,CIVIL  ENGINEERING,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,CH,CHEMICAL  ENGINEERING,135.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0
1316,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,CS,COMPUTER SCIENCE AND ENGINEERING,149.0,129.0,132.5,123.5,0.0,0.0,104.5,0.0,134.5
1316,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,145.5,130.0,127.0,130.5,0.0,0.0,108.5,0.0,0.0
1316,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,140.0,112.5,0.0,105.5,0.0,0.0,109.5,0.0,0.0
1316,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,IT,INFORMATION TECHNOLOGY,144.0,123.0,125.0,104.5,0.0,0.0,107.5,0.0,0.0
1316,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,ME,MECHANICAL ENGINEERING,125.5,109.5,106.0,117.5,0.0,0.0,0.0,0.0,0.0
1316,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,MZ,Mechatronics Engineering,134.0,111.0,0.0,106.5,0.0,0.0,0.0,0.0,0.0
1317,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,180.0,171.0,165.5,171.0,0.0,0.0,140.5,0.0,120.5
1317,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,AL,Artificial Intelligence and Machine Learning,175.5,170.5,172.5,163.5,0.0,0.0,131.0,0.0,0.0
1317,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,BT,BIO TECHNOLOGY,160.0,155.0,158.5,142.0,0.0,0.0,149.5,0.0,0.0
1317,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,CH,CHEMICAL  ENGINEERING,150.0,130.0,114.5,127.0,0.0,0.0,0.0,0.0,0.0
1317,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,CS,COMPUTER SCIENCE AND ENGINEERING,186.5,179.0,178.0,175.0,0.0,0.0,141.5,0.0,148.5
1317,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,178.5,172.0,167.0,162.5,0.0,0.0,129.5,107.0,120.5
1317,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,160.0,146.0,139.5,143.5,0.0,0.0,0.0,0.0,0.0
1317,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,IT,INFORMATION TECHNOLOGY,179.5,172.5,174.0,169.5,0.0,0.0,138.5,0.0,142.5
1317,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,ME,MECHANICAL ENGINEERING,134.0,113.5,0.0,107.5,0.0,0.0,0.0,0.0,0.0
1318,T.J Institute of Technology  Karapakkam  Chennai - 600097,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,T.J Institute of Technology  Karapakkam  Chennai - 600097,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,T.J Institute of Technology  Karapakkam  Chennai - 600097,CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,T.J Institute of Technology  Karapakkam  Chennai - 600097,CS,COMPUTER SCIENCE AND ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,T.J Institute of Technology  Karapakkam  Chennai - 600097,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,T.J Institute of Technology  Karapakkam  Chennai - 600097,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,T.J Institute of Technology  Karapakkam  Chennai - 600097,IT,INFORMATION TECHNOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,T.J Institute of Technology  Karapakkam  Chennai - 600097,ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,T.J Institute of Technology  Karapakkam  Chennai - 600097,SC,Computer Science and Engineering (Cyber Security),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,Thangavelu Engineering College  Karappakkam  Chennai 600097,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,124.5,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0
1319,Thangavelu Engineering College  Karappakkam  Chennai 600097,CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,Thangavelu Engineering College  Karappakkam  Chennai 600097,CS,COMPUTER SCIENCE AND ENGINEERING,120.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,Thangavelu Engineering College  Karappakkam  Chennai 600097,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,Thangavelu Engineering College  Karappakkam  Chennai 600097,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,Thangavelu Engineering College  Karappakkam  Chennai 600097,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,Thangavelu Engineering College  Karappakkam  Chennai 600097,IT,INFORMATION TECHNOLOGY,121.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0
1319,Thangavelu Engineering College  Karappakkam  Chennai 600097,ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET)  Guindy  Chennai 600032,MN,MANUFACTURING ENGINEERING,161.0,148.0,151.0,145.0,0.0,0.0,141.5,154.0,118.0
1321,Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET)  Guindy  Chennai 600032,PA,PLASTIC TECHNOLOGY,168.0,149.0,145.0,149.0,0.0,0.0,131.0,134.0,0.0
1322,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,134.5,104.5,118.0,111.5,0.0,0.0,87.0,0.0,0.0
1322,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,AE,AERONAUTICAL ENGINEERING,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,AG,AGRICULTURAL ENGINEERING,103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,BM,BIO MEDICAL ENGINEERING,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,CS,COMPUTER SCIENCE AND ENGINEERING,139.0,108.0,127.5,113.0,0.0,0.0,88.5,0.0,0.0
1322,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,FD,FOOD TECHNOLOGY,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,IT,INFORMATION TECHNOLOGY,138.0,116.0,106.0,114.5,0.0,0.0,90.5,136.5,90.5
1322,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,SC,Computer Science and Engineering (Cyber Security),130.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0
1324,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172.5,166.5,159.5,163.0,0.0,0.0,141.5,0.0,0.0
1324,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,CO,COMPUTER AND  COMMUNICATION ENGINEERING,167.0,163.0,157.5,158.5,0.0,0.0,126.0,0.0,0.0
1324,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,CS,COMPUTER SCIENCE AND ENGINEERING,177.0,169.0,163.5,165.0,0.0,0.0,140.5,0.0,125.0
1324,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,171.5,165.0,160.0,163.0,0.0,0.0,130.0,0.0,0.0
1324,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,163.0,155.5,151.0,156.5,0.0,0.0,120.0,0.0,0.0
1324,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,IT,INFORMATION TECHNOLOGY,171.5,164.5,165.5,163.5,0.0,0.0,140.5,0.0,128.0
1324,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,ME,MECHANICAL ENGINEERING,149.5,140.5,137.0,132.5,0.0,0.0,97.0,0.0,0.0
1324,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,SC,Computer Science and Engineering (Cyber Security),176.0,166.0,167.5,163.0,0.0,0.0,133.5,0.0,0.0
1325,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,146.5,113.5,127.5,123.5,0.0,0.0,100.5,0.0,0.0
1325,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,CS,COMPUTER SCIENCE AND ENGINEERING,146.0,122.0,143.0,129.5,0.0,0.0,92.0,0.0,78.0
1325,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,IT,INFORMATION TECHNOLOGY,135.5,117.0,93.0,118.5,0.0,0.0,104.0,0.0,0.0
1325,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,ME,MECHANICAL ENGINEERING,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,CS,COMPUTER SCIENCE AND ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,CE,CIVIL  ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,ME,MECHANICAL ENGINEERING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,SC,Computer Science and Engineering (Cyber Security),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,Chennai Institute of Technology and Applied Research    Sarathy Nagar  Puthuper Village  Kundrathur   Chennai 600069,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,187.5,182.0,180.5,183.47,0.0,0.0,163.5,152.5,0.0
1398,Chennai Institute of Technology and Applied Research    Sarathy Nagar  Puthuper Village  Kundrathur   Chennai 600069,CS,COMPUTER SCIENCE AND ENGINEERING,186.5,182.0,181.0,179.0,0.0,0.0,158.0,0.0,123.0
1398,Chennai Institute of Technology and Applied Research    Sarathy Nagar  Puthuper Village  Kundrathur   Chennai 600069,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,186.0,181.0,0.0,178.0,0.0,0.0,156.5,150.0,0.0
1398,Chennai Institute of Technology and Applied Research    Sarathy Nagar  Puthuper Village  Kundrathur   Chennai 600069,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,180.0,178.0,169.5,172.0,0.0,0.0,150.0,0.0,0.0
